Sample,Analysis,FilteredAge,FilteredAge2sig,Si29,P31,Ti49,Y89,Zr91,Nb93,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb204,Pb206,Pb207,Pb208,Th232,U238,Si29_2sig,P31_2sig,Ti49_2sig,Y89_2sig,Zr91_2sig,Nb93_2sig,La139_2sig,Ce140_2sig,Pr141_2sig,Nd146_2sig,Sm147_2sig,Eu153_2sig,Gd157_2sig,Tb159_2sig,Dy163_2sig,Ho165_2sig,Er166_2sig,Tm169_2sig,Yb172_2sig,Lu175_2sig,Hf177_2sig,Pb204_2sig,Pb206_2sig,Pb207_2sig,Pb208_2sig,Th232_2sig,U238_2sig,lambda0,lambda1,lambda2,lambda3,lambda4,Ce_MFR,Eu_MFR
FR3_008,FR3_008 - 065,1115,16,143238.9894,292.0965981,13.63502009,695.2631581,431400,1.82276713,0,14.95754219,0.026327354,0.567426332,1.575842534,0.306831786,11.43345291,4.21351712,57.80498174,23.1734923,115.091406,24.33562243,225.2731777,47.36424474,9294.437676,0,25.25116298,2.391527825,4.608651267,55.25533955,94.97398883,5903.532181,34.75960553,4.375538011,25.29894814,12610.90853,0.319238426,0.002405614,0.6810289,0.013025366,0.20241024,0.365917124,0.082150694,1.000382676,0.398108878,3.002370227,1.064063321,5.107862518,1.137354906,8.994796867,1.834384323,355.5512171,0.00071122,1.072446673,0.123284485,0.308905059,2.124688055,3.406359015,3.2438826,-64.5680966,-184.1302965,-157.9934743,-1757.006229,398.0897414,0.2102498
FR3_008,FR3_008 - 066a,1601,25,146321.7209,358.7191471,9.239402582,827.8079254,431400,2.36261,1.39552026,34.03849753,1.580376686,9.898354989,8.448257338,1.598431552,23.81746406,6.949722684,76.52490817,26.4746225,131.5409455,28.12683082,264.0594966,56.62477163,8697.775288,0.009972751,62.24702346,6.564113918,12.34700686,134.82641,201.1620636,5371.405085,43.62719772,2.714900078,27.98630851,12454.99052,0.261246031,0.245874628,1.244078149,0.171869127,0.93762535,0.716752461,0.164677171,1.480654893,0.385524076,3.513200299,1.131800062,5.126031349,1.13518689,9.989867857,2.088516365,307.8303739,0.008384041,2.200984484,0.2463181,0.590657339,4.795304227,7.532619368,4.9134938,-32.3229754,57.2544042,-194.0939756,-5606.297776,5.5700274,0.3530729
FR3_008,FR3_008 - 066b,1355,25,147799.9457,360.455122,10.22761512,714.3366209,431400,1.263775311,0.003108909,11.35975816,0.039227746,0.552353342,1.988305432,0.582798539,11.96106035,4.605762906,59.15129025,23.40687786,116.9423248,24.20109275,230.5826884,48.81719048,9166.380932,0,14.22018706,1.336502391,2.862357945,33.35449943,51.30587638,5628.901438,35.66225037,3.328726465,26.05164456,12507.43571,0.215430674,0.004283751,0.46730655,0.01389616,0.174378425,0.36082443,0.09988962,1.062193634,0.33085868,2.958901548,1.094646565,5.103908948,1.12781589,9.249032799,1.969497164,332.8908661,0.000575086,0.584731687,0.070234447,0.193385114,1.303400081,2.303160401,3.3371238,-63.2853613,-184.2590011,-351.3303079,-2974.047972,242.6236107,0.36042
FR3_008,FR3_008 - 067,1538,27,146966.675,323.5279791,21.84353473,1356.111576,431400,1.690174242,1.611127515,23.25450689,2.252240812,16.60149994,17.32877779,2.315506885,47.9423823,14.32832127,149.5985744,47.57470808,203.239463,37.51464758,328.026847,59.9299101,8020.325437,0,47.23788394,4.642103897,6.380572162,245.4424096,192.3997649,5799.800832,34.36562084,5.091264965,55.3706474,12534.04863,0.262180026,0.146204222,1.585002645,0.148960168,1.409835914,1.48797581,0.292812083,3.311105494,0.72633557,7.876289735,2.254322723,9.753582138,1.771681569,15.07487821,2.62801653,293.526048,0.000479347,2.295033703,0.237739642,0.497282267,13.8960916,8.198225809,5.3695466,-32.3867683,-20.7629954,148.5281998,-3365.730976,2.9991441,0.2447846
FR3_008,FR3_008 - 068,1527,29,144213.9623,291.5507453,131.2951188,533.9815157,431400,2.320917976,1.535324047,16.70700881,1.613656303,10.6060579,7.348651499,1.561858762,18.84352494,5.783443665,61.36535216,19.68571115,85.23873048,17.03036941,145.0276756,27.51391707,8279.853035,0,29.23001762,2.816633273,2.828344673,67.52784576,122.8372181,5340.429487,44.12486829,31.3376053,26.7542781,12544.32383,0.310873583,0.134401385,0.823770402,0.129520107,1.066517716,0.848143583,0.17217037,1.286638822,0.478374781,3.98564568,1.16034547,4.815941331,0.93382753,7.943318609,1.31797344,294.2821647,0.00042393,1.262462082,0.140253495,0.246796372,3.520893197,5.764294938,4.6855459,-28.2399085,35.1585694,10.3819557,-9887.22169,2.4692904,0.3997831
FR3_008,FR3_008 - 069,1588,30,139577.7505,1544.538413,235.5332291,954.88855,431400,3.492809939,14.41815639,83.03050819,6.464730437,30.18059874,13.62358544,2.5425424,31.46206368,9.658878146,97.71458383,34.43310665,156.9512673,30.90669933,281.9470765,55.38844554,8876.546538,0,10.06784162,0.979971352,3.881192585,135.1117644,87.38737106,5552.316552,217.1547095,34.16260113,56.65979458,12938.69322,0.578237392,5.164880461,15.72049933,1.779090756,6.232707074,1.527591421,0.436201003,2.702855654,0.779363413,7.359684089,2.224518868,10.03205254,1.754844527,16.8042646,2.960796182,338.3458417,0.000405201,0.560164468,0.074511469,0.335224725,14.77838041,7.961692135,5.5601111,-20.882351,141.5300966,282.6078546,-12809.25062,2.0620611,0.3758977
FR3_008,FR3_008 - 070,1333,25,153091.7462,713.1483052,9.358891934,1232.618565,431400,3.443989662,4.896314018,61.21483707,3.802965459,24.09142482,20.10336088,4.236944757,55.30455212,14.49449327,146.6118424,42.84413981,181.226703,34.65910072,304.7551993,55.70684912,8568.445789,0,107.8591992,11.36130169,23.37733995,342.9133725,368.1472987,5932.011995,84.23004589,4.161036459,48.04349978,12610.90853,0.499734032,0.418508131,2.996266939,0.267594766,1.949263158,1.818094278,0.471967684,4.221967407,0.943468755,9.114881647,2.235993276,9.526205168,1.827843806,14.5297958,2.29194417,311.182872,3.84E-05,3.886021359,0.428415427,1.113227805,17.17658082,13.61108723,5.5648859,-26.6928587,21.92008,376.6496811,1428.723601,3.7213742,0.3904393
FR3_008,FR3_008 - 071,1444,32,157190.19,331.8829198,37.28206274,1378.403959,431400,3.984298869,2.180288684,22.7109896,2.507732886,16.73701343,15.30512124,2.642414789,49.16277125,14.24271483,152.0518441,48.47790289,207.117597,39.42972304,338.688573,63.72725977,7971.758148,0,50.3341154,4.888216606,6.592465577,105.8238176,192.4585766,5911.267277,43.45084405,8.695006195,52.36718576,12628.37247,0.530565168,0.223353856,1.301182265,0.205546852,1.464308988,1.440723078,0.323788548,3.071193836,0.957808807,7.74793067,2.233842205,8.750043006,1.786444283,14.92297228,2.742348045,295.693265,0.000178472,1.873927965,0.236013896,0.462460905,4.420163277,7.218193768,5.4154386,-31.5501216,4.6600789,363.589126,-4353.28948,2.4463943,0.2930289
FR3_008,FR3_008 - 072,1586,27,159255.2079,1074.344241,17.3680865,2100.51372,431400,6.762217262,2.529149642,67.9219794,4.089242758,28.62395745,31.42260396,8.371184202,94.52106632,26.26174155,243.5290938,70.39091112,309.6952129,62.24415794,568.0194898,109.8852106,10487.57693,0,165.1460097,16.83308723,24.62253904,391.7847585,634.0106676,6231.078867,80.30147027,4.885938031,139.1611648,12524.52705,0.983061415,0.303194834,5.63359769,0.460814788,3.098134919,3.752142486,1.037715418,8.831201669,2.428837949,19.6620838,5.178189302,19.09928117,3.708570232,31.83135762,5.672180615,374.3138873,0.007232604,5.817504436,0.607631631,1.097796933,19.49959713,23.57480951,5.9085608,-32.3947921,-32.6488875,-165.5407125,3454.442224,5.4777834,0.4653206
FR3_008,FR3_008 - 074,1593,25,144169.1742,538.8876818,4.931345291,1043.166493,431400,2.815003385,0.527386916,30.49390089,0.68546821,4.899331035,5.54003133,1.374648458,24.1300796,7.388755095,92.17897408,35.99137621,168.3020383,35.56449446,339.7710062,68.36116259,9942.287285,0,40.7876951,3.882485773,9.153943644,157.4825689,179.6098195,5616.894128,77.22348433,3.228819465,51.77087692,12808.58598,0.512125691,0.083279513,1.224645787,0.084919255,0.748724913,0.889323266,0.279230518,2.948961929,0.785922466,5.840804627,2.101184601,7.834949148,1.970262372,15.57479055,3.075665381,401.0417257,0.014040398,1.598230703,0.178764309,0.69384406,6.834879537,6.839324287,4.7280256,-40.1732303,32.7664537,506.1593888,-5771.003142,12.9074668,0.3714546
FR3_008,FR3_008 - 075,1583,19,155351.0125,518.345458,17.09338165,1104.815185,431400,2.966398825,1.020625698,38.29223441,1.372514792,10.02895597,10.30827196,1.884272617,28.15266813,8.958570467,106.9785981,38.08572198,186.8277042,39.17322226,371.0612497,74.25692828,9924.575693,0,45.34678527,4.471180849,9.371671621,250.930314,215.4650731,6010.483015,68.22937928,5.762601856,41.05287769,12647.74856,0.475316339,0.110021128,1.655761978,0.149730657,1.264491224,1.271197929,0.246268655,2.343902612,0.59777718,5.654641828,1.906096335,7.631826144,1.705634376,16.5482156,2.95892794,362.2714606,0.011845407,1.650007842,0.205560244,0.577169514,11.53784749,8.25410077,5.0676187,-35.8130397,33.9727425,-93.4325873,-7024.006749,7.6454427,0.345823
FR3_008,FR3_008 - 076,1509,29,145895.8588,451.2166173,8.63664485,1188.260211,431400,1.627017608,0.704065046,10.78391192,0.764555887,4.967522894,7.140289826,0.807320429,27.55342433,8.638632668,108.9907002,38.75422014,183.7698297,36.06069481,316.5212398,62.45254189,8971.997342,0,73.55923789,7.760065992,10.61193321,124.9180982,239.8519652,5401.030146,47.35709124,2.78973769,41.46342369,12489.0976,0.226699979,0.063550135,0.836048506,0.061498134,0.509272236,1.037258072,0.109495004,1.467339976,0.510759438,5.269224185,1.654200059,7.398950178,1.500295704,12.92927071,2.348115165,314.6544335,0.005552784,3.011492358,0.319799375,0.57614489,4.812839691,8.899327186,4.8314647,-39.0302418,19.9048054,919.4547744,-1950.044408,4.0006239,0.1822865
FR3_008,FR3_008 - 077,1706,27,146021.8521,161.4847789,18.33223075,710.1471901,431400,0.564596783,0.025912373,8.322422475,0.152145959,2.551479085,5.280173065,3.061273423,24.1129269,6.55984082,68.56848134,24.54067702,107.0795084,20.55542041,182.5501585,39.1496787,6529.773473,0,8.929795582,0.8328113,5.355234296,53.39990846,29.60251723,5458.760116,21.11330111,4.210094208,33.92735082,12489.0976,0.133604554,0.011610332,0.417407604,0.026010433,0.361613842,0.572605314,0.267246428,1.815956589,0.531766522,4.607713343,1.492134473,5.345109127,1.076913068,9.218726812,1.757281502,228.0165787,0.000329595,0.363142967,0.051739738,0.389705333,3.04957776,1.205139861,3.9881732,-50.2388191,-176.394372,-564.5277485,7262.133561,31.1532907,0.812196
FR3_008,FR3_008 - 078,1534,33,147648.4825,231.1251529,58.54874915,1096.263426,431400,1.062469661,0.026322485,16.85104016,0.257968223,3.586374612,6.504790289,1.487677942,28.1474933,8.304223616,98.0326365,35.43658576,171.3718221,33.90264338,307.2670778,64.1446287,7909.89462,0,19.93112817,1.907664113,8.193354133,93.12478676,69.49878089,5648.279956,28.18972016,8.538804258,38.32501725,12524.52705,0.206586658,0.013120418,0.634894957,0.038545869,0.483034443,0.808493685,0.196407269,1.65563585,0.478258083,4.803033635,1.437461568,7.532933381,1.434401657,11.79501208,2.489294058,281.2663794,0.000388302,0.797424851,0.09260135,0.436817053,3.666025682,2.665229473,4.3272354,-51.5523856,-160.0129196,-1095.215045,-7548.95927,42.7618908,0.3346872
FR3_008,FR3_008 - 079,1391,25,142790.029,130.9797256,9.367352008,881.5918198,431400,1.742507823,0.144331704,8.814371909,0.190800509,3.269486256,4.772528996,0.250408306,24.86883755,7.750366602,86.04052304,29.66376933,136.4818393,24.84424855,206.4713917,38.88236868,8307.950746,0,19.25973695,1.316887859,3.562111185,78.83738628,132.1864019,5460.802625,22.67512982,3.717110909,34.14218014,12647.74856,0.298019123,0.03471666,0.982572882,0.036525696,0.699160296,0.700780405,0.076206975,1.628003068,0.604843293,5.150307566,1.510893052,7.056798508,1.335607921,9.906713005,1.565452399,310.8674574,0.000479605,0.792953691,0.077047524,0.28761132,3.665748219,5.570087688,4.2834294,-45.2947399,-84.3528152,1034.483259,9327.686164,13.6650548,0.066517
FR3_008,FR3_008 - 080,1366,30,153491.3293,3104.719685,64.82099429,790.9888835,431400,2.357772333,158.8225288,552.5102945,65.26992599,251.7466165,57.86685534,5.381974706,46.77405278,9.482108479,86.79792023,26.91137859,112.4311291,21.94680679,179.0238289,33.45215128,8072.030442,0.061227995,22.31063885,3.294112534,10.2497013,226.239684,111.7173611,6396.179263,477.2979279,13.11646043,32.55833149,12752.41939,0.448480383,33.07805442,89.65727811,9.736164552,32.59373985,6.13608606,0.911221261,4.560759362,0.785615013,5.883151009,1.395139732,5.319124275,1.410961296,8.181074994,1.816390613,286.3480072,0.037295012,1.006323391,0.246360072,0.934610581,23.58471043,4.196359664,6.2786572,-1.5285849,161.4979348,-1411.004782,-20132.32082,1.0561524,0.3443547
FR3_008,FR3_008 - 082,1601,27,154684.3072,435.0170726,454.0483343,1204.757801,431400,4.499275777,0.324100358,25.85678675,0.353738774,3.249742955,4.876210229,1.066445616,24.04061642,8.055707679,95.18741876,37.57980997,190.2701188,40.17184996,400.5393217,85.7105896,8605.841478,0,60.66410645,5.935101338,18.00774697,220.1677333,219.5947403,5807.546433,67.55935924,59.26558973,43.53781849,12573.96056,0.529264835,0.056606382,0.958759893,0.05071938,0.516263037,0.686243971,0.163091485,1.614702011,0.511988558,4.645755947,1.76388212,8.087311264,1.85990832,15.41170786,3.248007876,303.6444333,0.000396899,2.195961743,0.243714356,0.903520318,8.159569508,7.868016971,4.6144188,-44.9727029,20.4404572,854.6409909,5162.793491,21.0464742,0.3009128
FR3_008,FR3_008 - 083,1422,25,143949.0233,160.52253,20.40963698,723.9089238,431400,2.057736379,0.009448001,2.741238266,0.120988659,1.943175295,3.365432379,0.314494104,17.54716066,5.55094572,69.65653289,24.05598021,111.290242,21.25894605,185.9952408,37.12415337,7908.615567,0,40.22729392,3.977602474,4.878638887,55.06963171,141.2539854,5468.626866,20.82444371,4.461696815,25.46891118,12511.48577,0.314809831,0.007086714,0.170996808,0.023392845,0.315206894,0.455009685,0.069605959,1.342060176,0.347021792,3.151789136,1.006497741,4.719396691,0.944824161,7.316175994,1.456398674,289.4608865,0.000337234,1.480292832,0.171068766,0.276213474,2.039627217,5.023984933,3.7571889,-54.2156662,-191.9947688,-951.6478646,-11823.04364,16.3040067,0.119437
FR3_008,FR3_008 - 084,1651,23,147104.3868,896.3196103,22.46815172,1780.383726,431400,1.043350261,2.125508025,25.99769514,3.103034269,23.24355742,22.71591654,3.129731263,67.21137033,18.7390077,189.9631391,63.28770814,275.0919747,50.30244759,441.8975343,85.44748957,8683.880761,0,44.60243162,4.927929402,9.860625494,272.0730665,188.9855438,5877.371346,76.78979264,6.244093035,67.64413492,12669.36913,0.250151421,0.183017982,1.385378679,0.244145754,1.888831837,2.190303676,0.353249084,3.852870978,1.162375778,7.995731175,2.982973606,13.95536398,2.267496414,17.60625384,3.525093046,333.9379243,0.005435589,1.750519213,0.234638902,0.668467228,13.05343598,7.099549093,5.6686522,-32.3935448,-18.4808703,3.2266924,-3074.402231,2.468386,0.2457909
FR3_008,FR3_008 - 085,1745,27,147646.1769,369.7315173,29.33506383,1810.424927,431400,5.720296803,0.0249382,38.92195098,0.093823581,1.673677282,4.697261396,0.3695596,29.24487316,11.51540477,149.444721,58.76163497,295.6142228,61.45991208,546.8582076,107.8103741,10293.69242,0,93.71981362,9.097419474,27.92978462,328.4095164,339.8132623,5584.809627,43.13784955,5.446677957,69.20057982,12499.73698,0.472779957,0.011759196,1.475833885,0.020933745,0.299210984,0.572977652,0.077013184,2.017251133,0.614554658,7.054903286,2.509786673,11.9911204,2.484257308,20.83523746,4.17066861,365.2552496,0.000877582,3.755437816,0.377055931,1.193351476,13.53624981,13.55087082,4.3664364,-59.4284339,-127.2992988,711.502951,4245.597,201.794288,0.0929909
FR3_008,FR3_008 - 086a,1357,30,149488.6738,498.3332538,5.495345657,2443.647871,431400,2.182057316,0.012678567,46.16476473,0.257826366,5.031039828,11.79842464,1.349638839,60.84812871,18.38221328,228.8130831,83.46953312,390.1389774,75.44378115,634.8584655,125.0179686,8127.18171,0,31.18520976,3.038082334,9.369218119,114.3413774,116.4497718,5455.551882,55.46184594,2.500903814,126.3188398,12524.52705,0.300438032,0.008889739,1.846426695,0.0374117,0.740301863,1.160965386,0.188963053,3.876185209,1.159440931,12.48875688,4.380993566,21.51340575,4.138184935,30.83492422,6.342603279,290.19589,0.000408131,1.675909069,0.185085931,0.674217767,7.317302588,6.530947619,4.8191359,-58.5613807,-244.0118678,-1223.921376,-9954.402436,157.9259131,0.151235
FR3_008,FR3_008 - 087,1683,27,142369.3826,197.2387803,12.77489196,923.1137342,431400,1.330483255,0.035054433,12.33819216,0.117788057,1.947242617,3.514666215,0.472710191,21.5015033,6.678574791,82.47906323,29.95580446,140.6695492,27.6844534,248.2676317,47.80919148,8629.859544,0,30.14038841,2.954343691,7.276100027,89.20494989,112.9031033,5624.546233,25.09809289,3.774441904,73.87221227,12529.19892,0.223796267,0.014605476,0.553057985,0.024574381,0.335814462,0.491408537,0.089726854,2.215334571,0.684547312,7.471683009,2.582701504,12.49028019,2.114652681,17.55698938,3.183142553,312.2070366,0.000280658,2.02580256,0.204631437,0.699309174,8.536122654,8.300500026,4.0227499,-52.2775664,-120.20495,378.7511985,2454.33895,46.3654048,0.1604437
FR3_008,FR3_008 - 088,1660,41,160331.5806,1615.000605,1760.044436,4053.314943,431400,10.74199713,10.44707211,98.16928579,9.027822467,52.91361715,47.36432303,9.655564693,138.720398,40.07843985,439.3824022,145.5116527,643.4107156,121.81253,1022.785307,191.1886417,9425.726624,0,208.1619667,22.09113292,39.70572141,642.4379668,775.5339295,6046.485911,155.0704414,241.0313966,184.0360198,12529.19892,1.664790466,1.088680235,6.18973698,0.61176956,3.712680959,4.906649479,1.131809305,11.80580161,3.29477447,24.8420741,7.101549263,29.57603335,4.937712481,44.07290575,7.344161293,329.4276523,0.013347198,7.223102589,0.791774403,1.634369031,30.11733033,29.32436547,6.5792017,-29.6435993,36.6914568,550.8335661,-5725.146469,2.5795151,0.3725343
FR3_008,FR3_008 - 089,1579,31,150531.7163,287.6441172,17.05110429,1433.993167,431400,3.762129968,0.547669255,13.20906054,0.994714187,8.487426093,11.42019611,1.141759251,40.98894394,12.46153826,146.9572557,51.14319268,223.6570465,43.23414932,352.3722115,66.41486735,8982.00497,0,117.2683285,11.50310639,13.75882304,239.0248581,398.1355762,5542.414506,36.72928448,5.28268481,82.89260515,12602.80728,0.570468296,0.103165835,0.705007717,0.14543787,1.112307061,1.116034844,0.189432202,4.200782483,1.141890048,10.84991632,3.11962515,12.79599714,2.672406457,18.2507298,3.253948273,345.6814383,0.000952532,7.063462988,0.729467932,0.723941248,12.74806649,20.5705515,5.0792095,-39.3279786,-42.791822,408.3966728,-4589.07114,4.3984409,0.1632979
FR3_008,FR3_008 - 090,896,18,142090.1872,144.9623925,8.98294423,901.745432,431400,1.875892739,0.050091583,8.656245577,0.158477006,3.029099522,4.966200162,0.230415387,25.84556767,7.993373376,90.10941118,30.72849886,139.6841653,25.6118628,213.1893636,39.72966322,8347.068839,0,19.56478226,1.350731975,3.633939212,81.26989365,135.5304087,5384.788415,22.48248028,3.393758473,37.3434012,12595.08696,0.285550605,0.018880546,0.539347126,0.030885009,0.484750208,0.688700204,0.067888798,1.579955708,0.598622989,5.623651674,1.652452623,7.091009818,1.419975102,10.43423768,1.626099282,305.8763534,3.58E-04,0.765058338,0.076930018,0.272038675,4.036411246,6.132627461,4.1756133,-49.1565092,-145.2013284,318.0300665,3896.319179,22.7491597,0.0587611
FR3_008,FR3_008 - 091,1588,30,149439.459,911.9163756,17.43205217,1174.447475,431400,6.46574953,8.390708524,52.56663725,8.215419642,48.03469647,34.65217325,6.075738174,60.45474273,16.67990332,154.7455849,45.03624254,186.8526763,36.42346147,311.0293637,53.81424533,9959.468753,0,116.9520652,11.45443507,10.90484923,322.1251838,440.1918826,5887.480924,91.33403346,4.52739114,53.39823311,12534.04863,0.54219044,0.407689811,2.790624756,0.50677289,3.016570786,2.611672794,0.503217468,3.837133945,1.124175991,9.344667968,2.525223383,9.16637753,1.740736065,13.62035763,2.560357991,350.1101022,0.000156545,4.628632377,0.461184062,0.607508146,16.96788181,15.5188085,5.8514059,-22.0315992,20.3535544,-340.8883835,-5379.727723,1.490477,0.4123875
FR3_008,FR3_008 - 092,1515,25,145189.6114,74.79932852,1.92285158,170.2949408,431400,0.616727698,0,5.587164069,0.005690286,0.168199412,0.354492194,0.150713041,2.519808476,0.753884065,12.15185565,5.122969516,28.11537442,6.641254478,71.07533859,16.45156134,9155.217807,0,10.84669715,1.115715196,1.222498226,13.23400343,35.27125712,5502.283227,13.78893945,1.357997828,6.51810969,12499.73698,0.142152887,0.000743909,0.261013893,0.005032207,0.091504949,0.143499185,0.0481991,0.374240317,0.110090766,0.982378867,0.347765902,1.59893706,0.42971376,3.272141185,0.856711514,328.0815792,0.000600605,0.692431381,0.078074035,0.110711128,0.590329376,1.961473017,1.6172802,-71.6922376,-260.4442392,-2784.453079,-21658.72733,1345.851432,0.473025
FR3_008,FR3_008 - 093,1612,26,147288.3713,408.2017325,14.73083534,976.9577432,431400,3.705214122,0.007013608,47.39772269,0.070686308,1.074341531,3.244691966,0.455655332,17.59732513,6.214691144,81.70070893,31.98939197,158.7894566,33.76851956,305.3855639,62.63944437,9674.415999,0,25.11583588,2.500444483,8.429906221,98.51066922,89.98091748,5447.420335,48.07337243,3.838137627,33.02806004,12507.43571,0.369079498,0.006210883,1.705949612,0.018224249,0.236312528,0.450742928,0.085074033,1.128212223,0.385478611,3.592108372,1.364927243,6.530413635,1.406895553,11.61812813,2.259940414,346.0933788,0.000440653,0.955748972,0.107093461,0.446937287,3.750142023,3.414344954,3.780746,-60.3445189,-171.18486,-402.8747577,-3722.028108,483.5301336,0.1844087
FR3_008,FR3_008 - 095,1561,23,150333.2122,91.7144532,11.45705421,471.1457062,431400,5.149300726,0.983833074,10.93783089,0.826475356,5.245794766,3.195477564,0.588867032,10.95574069,3.613412673,43.72645124,16.13467634,76.07445352,15.70140432,141.6869234,27.15845462,9646.12399,0,80.07877769,7.85228446,6.266839563,83.02609638,279.5150983,5510.459405,19.04806708,4.185487862,22.92999366,12602.80728,0.542750662,0.09769173,0.987640309,0.080755844,0.663172017,0.548987727,0.119602774,1.054582404,0.34631082,3.643488856,1.081140241,4.427694501,1.054015482,7.539260357,1.51209696,373.6809563,0.000347785,4.034044965,0.401894343,0.431737547,3.741032786,12.36458577,4.2802347,-31.7464946,89.6446257,418.3620527,-16038.94491,2.8011877,0.3011055
FR3_008,FR3_008 - 096,1491,28,145345.4806,620.6292586,22.71998336,1689.254108,431400,2.515398441,2.310571873,35.51189505,1.980468983,15.41624443,15.10630036,2.277727307,49.0998964,15.88146359,170.5728252,57.70078305,252.6457518,50.96828369,428.5729384,81.6812242,10241.58427,0,23.42832849,2.023457899,11.05647444,222.9350199,137.3789701,5591.539099,62.65470947,6.686658532,81.35181192,12706.94292,0.412445632,0.198715803,2.011546382,0.192665171,1.877512834,1.960914618,0.281067827,4.150312669,1.276030934,11.44760034,3.142882623,14.40228942,3.248714018,20.61121468,3.913889808,374.5589178,0.007768808,1.803949969,0.141461203,0.925953931,15.53513962,10.48291066,5.4839356,-33.6384373,21.0339622,700.645899,-1331.546257,4.261056,0.2514737
FR3_008,FR3_008 - 097,1599,33,145667.4519,328.0478544,10.66916242,841.3612037,431400,2.343810924,0.001910109,24.59814516,0.078175268,1.41716573,3.216696196,0.977124409,17.65688521,5.486805391,71.42441645,28.39366679,137.0573296,28.67114268,261.6588506,54.87278202,8496.790493,0,27.39735704,2.799369888,5.958963975,67.60060449,92.89019392,5512.646408,34.44946021,3.504514795,31.31289809,12534.04863,0.341600567,0.003487902,0.901261602,0.020645008,0.295102109,0.485157932,0.137051984,1.302670386,0.383615708,3.578367898,1.277965329,5.930417044,1.483361982,11.02795318,2.26073873,297.786264,0.000195555,0.977492312,0.120557258,0.322384766,2.626589255,3.42465954,3.6195693,-62.3741034,-247.7872428,-1985.068084,-18656.02622,360.2452659,0.3917581
FR3_008,FR3_008 - 098,1518,29,146337.9605,333.5151371,38.21258654,790.8996971,431400,0.674937718,0.010312652,22.13408262,0.146839395,2.094357293,3.692457044,1.295989382,19.49548244,6.162252789,72.45849385,26.57685192,120.370279,24.55140395,222.6331472,44.97264459,7243.36407,0,6.433738183,0.502720647,1.481774374,23.6744326,31.46299143,5716.321628,34.80625511,6.7433608,29.42568705,12534.04863,0.161875215,0.008269763,0.892268212,0.028506563,0.361170466,0.521987361,0.159855537,1.389723445,0.464603716,3.843855761,1.161489618,5.266727459,1.075138217,8.847319006,1.867487709,261.2611716,6.75E-05,0.308154034,0.03635961,0.150638486,1.042262792,1.192743612,3.8721795,-54.3522175,-183.908424,-1138.961297,-12139.88169,115.5545016,0.4508366
FR3_008,FR3_008 - 099,1724,24,149865.4943,165.9035432,0,399.3000909,431400,6.084353414,0.105704902,9.035685068,0.124502842,0.811624178,1.012123769,0.214532361,4.206856071,1.810693282,27.54617884,11.5363933,69.71241605,16.94378737,171.5904717,38.48989483,10811.33844,0,102.3635293,10.3815335,6.386325566,66.9667694,332.9242684,5619.495229,22.83905774,0.826835485,15.8927713,12511.48577,0.537981463,0.025846302,0.743651844,0.025847389,0.219347182,0.264308004,0.061985859,0.526120211,0.193812275,1.886007837,0.602139183,3.827241739,0.858996269,8.247913691,1.641504522,384.7626622,0.000290965,3.997015202,0.403936933,0.415762697,4.207962323,12.39905648,3.4038141,-46.3533657,110.3663311,588.1269262,-13344.7185,19.4601922,0.3244495
FR3_008,FR3_008 - 101,1606,24,142932.0941,507.2121053,7.457134489,1174.139243,431400,1.728005981,0.216072957,5.87162254,0.368272401,3.479491894,5.564305417,0.464811792,25.74433304,8.614271485,105.4648278,39.43369605,184.041842,36.49765794,317.5910234,60.15051475,9575.769181,0,114.2299024,12.89171341,12.53316372,146.0573281,349.141591,5310.050033,55.63706502,2.694933941,40.91848109,12496.07527,0.242889856,0.03488025,0.306527543,0.042354828,0.433197535,0.699808626,0.085408855,1.438989475,0.474775956,4.834089182,1.574572511,7.66285101,1.482478672,12.38995252,2.308790612,332.9523228,0.000395878,4.135016418,0.489979371,0.592237642,5.359363478,12.28279164,4.5707212,-44.88863,-35.105333,803.5672145,-1955.453405,5.3574762,0.1190914
FR3_008,FR3_008 - 103,1555,33,144451.371,431.4883984,19.06590929,1538.971511,431400,2.838664107,0.096555607,79.58459908,0.199785304,3.660851871,8.386200909,1.184464165,46.46768574,14.04967183,159.5503135,55.18564279,235.5390568,41.92360586,336.0493489,62.13580353,7203.690843,0,29.32732647,2.709382794,11.48743968,149.5818216,113.1234808,5320.862168,53.37290302,4.724135626,60.82908029,12544.32383,0.463825231,0.025082677,2.923981993,0.033248176,0.481651798,0.809644242,0.155341135,2.291033702,0.678758086,7.310334071,2.228362803,9.999453939,1.788168638,14.29220427,2.679552958,256.2518422,0.000371038,1.370029482,0.152428937,0.744233791,7.982403605,4.919356116,4.6521185,-49.8972508,-148.55323,1096.437137,13487.62427,153.5533766,0.1767771
